iso2,year,gender,age_group,frequency
DZ,2002,f,15-24,1840
DZ,2002,f,25-34,730
DZ,2002,f,35-44,334
DZ,2002,f,45-54,224
DZ,2002,f,55-64,217
DZ,2002,f,65+,258
DZ,2003,m,0-14,40
DZ,2003,m,15-24,1316
DZ,2003,m,25-34,1633
DZ,2003,m,35-44,706
DZ,2003,m,45-54,429
DZ,2003,m,55-64,231
DZ,2003,m,65+,328
DZ,2003,f,0-14,74
DZ,2003,f,15-24,1017
DZ,2003,f,25-34,702
DZ,2003,f,35-44,326
DZ,2003,f,45-54,242
DZ,2003,f,55-64,241
DZ,2003,f,65+,356
DZ,2004,m,0-14,63
DZ,2004,m,15-24,1326
DZ,2004,m,25-34,1694
DZ,2004,m,35-44,758
DZ,2004,m,45-54,434
DZ,2004,m,55-64,271
DZ,2004,m,65+,373
DZ,2004,f,0-14,92
DZ,2004,f,15-24,1011
DZ,2004,f,25-34,798
DZ,2004,f,35-44,320
DZ,2004,f,45-54,253
DZ,2004,f,55-64,227
DZ,2004,f,65+,359
DZ,2005,m,0-14,53
DZ,2005,m,15-24,1309
DZ,2005,m,25-34,1841
DZ,2005,m,35-44,919
DZ,2005,m,45-54,473
DZ,2005,m,55-64,314
DZ,2005,m,65+,426
DZ,2005,f,0-14,102
DZ,2005,f,15-24,1044
DZ,2005,f,25-34,820
DZ,2005,f,35-44,389
DZ,2005,f,45-54,270
DZ,2005,f,55-64,229
DZ,2005,f,65+,465
DZ,2006,m,0-14,41
DZ,2006,m,15-24,1173
DZ,2006,m,25-34,1573
DZ,2006,m,35-44,692
DZ,2006,m,45-54,409
DZ,2006,m,55-64,251
DZ,2006,m,65+,360
DZ,2006,f,0-14,80
DZ,2006,f,15-24,971
DZ,2006,f,25-34,679
DZ,2006,f,35-44,339
DZ,2006,f,45-54,223
DZ,2006,f,55-64,197
DZ,2006,f,65+,408
DZ,2007,m,0-14,95
DZ,2007,m,15-24,1388
DZ,2007,m,25-34,1749
DZ,2007,m,35-44,813
DZ,2007,m,45-54,494
DZ,2007,m,55-64,296
DZ,2007,m,65+,407
DZ,2007,f,0-14,109
DZ,2007,f,15-24,1031
DZ,2007,f,25-34,811
DZ,2007,f,35-44,335
DZ,2007,f,45-54,273
DZ,2007,f,55-64,247
DZ,2007,f,65+,391
DZ,2008,m,0-14,99
DZ,2008,m,15-24,1505
DZ,2008,m,25-34,1786
DZ,2008,m,35-44,794
DZ,2008,m,45-54,447
DZ,2008,m,55-64,198
DZ,2008,m,65+,463
DZ,2008,f,0-14,150
DZ,2008,f,15-24,1263
DZ,2008,f,25-34,827
DZ,2008,f,35-44,346
DZ,2008,f,45-54,256
DZ,2008,f,55-64,226
DZ,2008,f,65+,286
EC,1998,m,0-14,169
EC,1998,m,15-24,402
EC,1998,m,25-34,286
EC,1998,m,35-44,58
EC,1998,f,0-14,44
EC,1998,f,15-24,290
EC,1998,f,25-34,175
EC,1998,f,35-44,99
EC,2001,m,0-14,39
EC,2001,m,15-24,673
EC,2001,m,25-34,832
EC,2001,m,35-44,269
EC,2001,m,45-54,202
EC,2001,m,55-64,251
EC,2001,m,65+,116
EC,2001,f,0-14,37
EC,2001,f,15-24,591
EC,2001,f,25-34,584
EC,2001,f,35-44,267
EC,2001,f,45-54,180
EC,2001,f,55-64,208
EC,2001,f,65+,190
EC,2003,m,0-14,18
EC,2003,m,15-24,310
EC,2003,m,25-34,266
EC,2003,m,35-44,194
EC,2003,m,45-54,125
EC,2003,m,55-64,75
EC,2003,m,65+,96
EC,2003,f,0-14,24
EC,2003,f,15-24,217
EC,2003,f,25-34,140
EC,2003,f,35-44,94
EC,2003,f,45-54,56
EC,2003,f,55-64,44
EC,2003,f,65+,40
EC,2004,m,0-14,84
EC,2004,m,15-24,732
EC,2004,m,25-34,537
EC,2004,m,35-44,563
EC,2004,m,45-54,265
EC,2004,m,55-64,315
EC,2004,m,65+,153
EC,2004,f,0-14,108
EC,2004,f,15-24,522
EC,2004,f,25-34,342
EC,2004,f,35-44,268
EC,2004,f,45-54,170
EC,2004,f,55-64,161
EC,2004,f,65+,120
EC,2005,m,0-14,48
EC,2005,m,15-24,446
EC,2005,m,25-34,468
EC,2005,m,35-44,308
EC,2005,m,45-54,237
EC,2005,m,55-64,150
EC,2005,m,65+,159
EC,2005,f,0-14,48
EC,2005,f,15-24,329
EC,2005,f,25-34,305
EC,2005,f,35-44,199
EC,2005,f,45-54,139
EC,2005,f,55-64,85
EC,2005,f,65+,127
EC,2006,m,0-14,32
EC,2006,m,15-24,479
EC,2006,m,25-34,496
EC,2006,m,35-44,340
EC,2006,m,45-54,259
EC,2006,m,55-64,181
EC,2006,m,65+,183
EC,2006,f,0-14,46
EC,2006,f,15-24,321
EC,2006,f,25-34,315
EC,2006,f,35-44,183
EC,2006,f,45-54,143
EC,2006,f,55-64,92
EC,2006,f,65+,112
EC,2007,m,0-14,42
EC,2007,m,15-24,555
EC,2007,m,25-34,486
EC,2007,m,35-44,367
EC,2007,m,45-54,282
EC,2007,m,55-64,178
EC,2007,m,65+,227
EC,2007,f,0-14,57
EC,2007,f,15-24,365
EC,2007,f,25-34,335
EC,2007,f,35-44,198
EC,2007,f,45-54,133
EC,2007,f,55-64,100
EC,2007,f,65+,123
EC,2008,m,0-14,32
EC,2008,m,15-24,507
EC,2008,m,25-34,518
EC,2008,m,35-44,372
EC,2008,m,45-54,278
EC,2008,m,55-64,187
EC,2008,m,65+,202
EC,2008,f,0-14,56
EC,2008,f,15-24,334
EC,2008,f,25-34,331
EC,2008,f,35-44,185
EC,2008,f,45-54,126
EC,2008,f,55-64,107
EC,2008,f,65+,145
EE,1996,m,0-14,1
EE,1996,m,15-24,7
EE,1996,m,25-34,34
EE,1996,m,35-44,53
EE,1996,m,45-54,39
EE,1996,m,55-64,28
EE,1996,m,65+,19
EE,1996,f,0-14,0
EE,1996,f,15-24,10
EE,1996,f,25-34,14
EE,1996,f,35-44,16
EE,1996,f,45-54,5
EE,1996,f,55-64,2
EE,1996,f,65+,12
EE,1997,m,0-14,0
EE,1997,m,15-24,4
EE,1997,m,25-34,23
EE,1997,m,35-44,59
EE,1997,m,45-54,53
EE,1997,m,55-64,29
EE,1997,m,65+,17
EE,1997,f,0-14,0
EE,1997,f,15-24,8
EE,1997,f,25-34,16
EE,1997,f,35-44,17
EE,1997,f,45-54,14
EE,1997,f,55-64,6
EE,1997,f,65+,12
EE,1998,m,0-14,0
EE,1998,m,15-24,15
EE,1998,m,25-34,49
EE,1998,m,35-44,60
EE,1998,m,45-54,64
EE,1998,m,55-64,34
EE,1998,m,65+,22
EE,1998,f,0-14,0
EE,1998,f,15-24,7
EE,1998,f,25-34,7
EE,1998,f,35-44,15
EE,1998,f,45-54,9
EE,1998,f,55-64,7
EE,1998,f,65+,10
EE,1999,m,0-14,0
EE,1999,m,15-24,14
EE,1999,m,25-34,35
EE,1999,m,35-44,72
EE,1999,m,45-54,55
EE,1999,m,55-64,19
EE,1999,m,65+,17
EE,1999,f,0-14,0
EE,1999,f,15-24,8
EE,1999,f,25-34,9
EE,1999,f,35-44,20
EE,1999,f,45-54,16
EE,1999,f,55-64,2
EE,1999,f,65+,7
EE,2000,m,0-14,0
EE,2000,m,15-24,6
EE,2000,m,25-34,31
EE,2000,m,35-44,53
EE,2000,m,45-54,56
EE,2000,m,55-64,35
EE,2000,m,65+,15
EE,2000,f,0-14,0
EE,2000,f,15-24,9
EE,2000,f,25-34,11
EE,2000,f,35-44,14
EE,2000,f,45-54,11
EE,2000,f,55-64,4
EE,2000,f,65+,10
EE,2001,m,0-14,0
EE,2001,m,15-24,10
EE,2001,m,25-34,25
EE,2001,m,35-44,43
EE,2001,m,45-54,37
EE,2001,m,55-64,24
EE,2001,m,65+,14
EE,2001,f,0-14,0
EE,2001,f,15-24,6
EE,2001,f,25-34,11
EE,2001,f,35-44,17
EE,2001,f,45-54,11
EE,2001,f,55-64,6
EE,2001,f,65+,8
EE,2002,m,0-14,0
EE,2002,m,15-24,9
EE,2002,m,25-34,20
EE,2002,m,35-44,47
EE,2002,m,45-54,45
EE,2002,m,55-64,19
EE,2002,m,65+,7
EE,2002,f,0-14,0
EE,2002,f,15-24,7
EE,2002,f,25-34,11
EE,2002,f,35-44,16
EE,2002,f,45-54,9
EE,2002,f,55-64,5
EE,2002,f,65+,8
EE,2003,m,0-14,0
EE,2003,m,15-24,7
EE,2003,m,25-34,28
EE,2003,m,35-44,38
EE,2003,m,45-54,35
EE,2003,m,55-64,24
EE,2003,m,65+,18
EE,2003,f,0-14,0
EE,2003,f,15-24,7
EE,2003,f,25-34,4
EE,2003,f,35-44,11
EE,2003,f,45-54,12
EE,2003,f,55-64,2
EE,2003,f,65+,15
EE,2004,m,0-14,0
EE,2004,m,15-24,6
EE,2004,m,25-34,24
EE,2004,m,35-44,42
EE,2004,m,45-54,54
EE,2004,m,55-64,14
EE,2004,m,65+,11
EE,2004,f,0-14,0
EE,2004,f,15-24,4
EE,2004,f,25-34,12
EE,2004,f,35-44,10
EE,2004,f,45-54,13
EE,2004,f,55-64,6
EE,2004,f,65+,7
EE,2005,m,0-4,0
EE,2005,m,5-14,0
EE,2005,m,0-14,0
EE,2005,m,15-24,9
EE,2005,m,25-34,25
EE,2005,m,35-44,19
EE,2005,m,45-54,40
EE,2005,m,55-64,12
EE,2005,m,65+,7
EE,2005,m,unknown,0
EE,2005,f,0-4,0
EE,2005,f,5-14,0
EE,2005,f,0-14,0
EE,2005,f,15-24,6
EE,2005,f,25-34,11
EE,2005,f,35-44,8
EE,2005,f,45-54,11
EE,2005,f,55-64,6
EE,2005,f,65+,8
EE,2005,f,unknown,0
EE,2006,m,0-4,0
EE,2006,m,5-14,0
EE,2006,m,0-14,0
EE,2006,m,15-24,4
EE,2006,m,25-34,19
EE,2006,m,35-44,24
EE,2006,m,45-54,40
EE,2006,m,55-64,12
EE,2006,m,65+,7
EE,2006,m,unknown,0
EE,2006,f,0-4,0
EE,2006,f,5-14,0
EE,2006,f,0-14,0
EE,2006,f,15-24,3
EE,2006,f,25-34,9
EE,2006,f,35-44,10
EE,2006,f,45-54,9
EE,2006,f,55-64,4
EE,2006,f,65+,6
EE,2006,f,unknown,0
EE,2007,m,0-4,0
EE,2007,m,5-14,0
EE,2007,m,0-14,0
EE,2007,m,15-24,6
EE,2007,m,25-34,26
EE,2007,m,35-44,32
EE,2007,m,45-54,37
EE,2007,m,55-64,21
EE,2007,m,65+,12
EE,2007,m,unknown,0
EE,2007,f,0-4,0
EE,2007,f,5-14,0
EE,2007,f,0-14,0
EE,2007,f,15-24,2
EE,2007,f,25-34,5
EE,2007,f,35-44,5
EE,2007,f,45-54,8
EE,2007,f,55-64,7
EE,2007,f,65+,6
EE,2007,f,unknown,0
EE,2008,m,0-4,0
EE,2008,m,5-14,0
EE,2008,m,0-14,0
EE,2008,m,15-24,3
EE,2008,m,25-34,14
EE,2008,m,35-44,26
EE,2008,m,45-54,34
EE,2008,m,55-64,12
EE,2008,m,65+,13
EE,2008,m,unknown,0
EE,2008,f,0-4,0
EE,2008,f,5-14,0
EE,2008,f,0-14,0
EE,2008,f,15-24,2
EE,2008,f,25-34,7
EE,2008,f,35-44,6
EE,2008,f,45-54,8
EE,2008,f,55-64,4
EE,2008,f,65+,15
EE,2008,f,unknown,0
EG,1995,m,0-14,223
EG,1995,m,15-24,542
EG,1995,m,25-34,665
EG,1995,m,35-44,460
EG,1995,m,45-54,408
EG,1995,m,55-64,463
EG,1995,m,65+,160
EG,1995,f,0-14,134
EG,1995,f,15-24,288
EG,1995,f,25-34,367
EG,1995,f,35-44,274
EG,1995,f,45-54,256
EG,1995,f,55-64,160
EG,1995,f,65+,75
EG,1996,m,0-14,58
EG,1996,m,15-24,714
EG,1996,m,25-34,1056
EG,1996,m,35-44,703
EG,1996,m,45-54,485
EG,1996,m,55-64,308
EG,1996,m,65+,154
EG,1996,f,0-14,64
EG,1996,f,15-24,52
EG,1996,f,25-34,420
EG,1996,f,35-44,259
EG,1996,f,45-54,229
EG,1996,f,55-64,89
EG,1996,f,65+,44
EG,1997,m,0-14,50
EG,1997,m,15-24,737
EG,1997,m,25-34,1033
EG,1997,m,35-44,767
EG,1997,m,45-54,465
EG,1997,m,55-64,291
EG,1997,m,65+,142
EG,1997,f,0-14,64
EG,1997,f,15-24,525
EG,1997,f,25-34,388
EG,1997,f,35-44,264
EG,1997,f,45-54,200
EG,1997,f,55-64,114
EG,1997,f,65+,34
EG,1998,m,0-14,45
EG,1998,m,15-24,761
EG,1998,m,25-34,943
EG,1998,m,35-44,761
EG,1998,m,45-54,475
EG,1998,m,55-64,286
EG,1998,m,65+,174
EG,1998,f,0-14,60
EG,1998,f,15-24,489
EG,1998,f,25-34,405
EG,1998,f,35-44,291
EG,1998,f,45-54,204
EG,1998,f,55-64,139
EG,1998,f,65+,44
EG,1999,m,0-14,31
EG,1999,m,15-24,708
EG,1999,m,25-34,889
EG,1999,m,35-44,691
EG,1999,m,45-54,458
EG,1999,m,55-64,288
EG,1999,m,65+,170
EG,1999,f,0-14,57
EG,1999,f,15-24,485
EG,1999,f,25-34,347
EG,1999,f,35-44,248
EG,1999,f,45-54,193
EG,1999,f,55-64,112
EG,1999,f,65+,36
EG,2000,m,0-14,21
EG,2000,m,15-24,641
EG,2000,m,25-34,827
EG,2000,m,35-44,667
EG,2000,m,45-54,476
EG,2000,m,55-64,307
EG,2000,m,65+,158
EG,2000,f,0-14,55
EG,2000,f,15-24,457
EG,2000,f,25-34,343
EG,2000,f,35-44,257
EG,2000,f,45-54,211
EG,2000,f,55-64,112
EG,2000,f,65+,48
EG,2001,m,0-14,34
EG,2001,m,15-24,586
EG,2001,m,25-34,879
EG,2001,m,35-44,614
EG,2001,m,45-54,453
EG,2001,m,55-64,268
EG,2001,m,65+,159
EG,2001,f,0-14,57
EG,2001,f,15-24,438
EG,2001,f,25-34,396
EG,2001,f,35-44,265
EG,2001,f,45-54,207
EG,2001,f,55-64,109
EG,2001,f,65+,49
EG,2002,m,0-14,39
EG,2002,m,15-24,662
EG,2002,m,25-34,774
EG,2002,m,35-44,682
EG,2002,m,45-54,576
EG,2002,m,55-64,303
EG,2002,m,65+,171
EG,2002,f,0-14,77
EG,2002,f,15-24,424
EG,2002,f,25-34,365
EG,2002,f,35-44,245
EG,2002,f,45-54,254
EG,2002,f,55-64,145
EG,2002,f,65+,60
EG,2003,m,0-14,42
EG,2003,m,15-24,586
EG,2003,m,25-34,814
EG,2003,m,35-44,675
EG,2003,m,45-54,631
EG,2003,m,55-64,404
EG,2003,m,65+,195
EG,2003,f,0-14,57
EG,2003,f,15-24,463
EG,2003,f,25-34,338
EG,2003,f,35-44,268
EG,2003,f,45-54,282
EG,2003,f,55-64,175
EG,2003,f,65+,71
EG,2004,m,0-14,14
EG,2004,m,15-24,563
EG,2004,m,25-34,763
EG,2004,m,35-44,588
EG,2004,m,45-54,502
EG,2004,m,55-64,502
EG,2004,m,65+,204
EG,2004,f,0-14,44
EG,2004,f,15-24,491
EG,2004,f,25-34,317
EG,2004,f,35-44,233
EG,2004,f,45-54,233
EG,2004,f,55-64,111
EG,2004,f,65+,54
EG,2005,m,0-14,25
EG,2005,m,15-24,524
EG,2005,m,25-34,606
EG,2005,m,35-44,421
EG,2005,m,45-54,414
EG,2005,m,55-64,243
EG,2005,m,65+,123
EG,2005,f,0-14,48
EG,2005,f,15-24,431
EG,2005,f,25-34,298
EG,2005,f,35-44,205
EG,2005,f,45-54,218
EG,2005,f,55-64,132
EG,2005,f,65+,42
EG,2006,m,0-4,19
EG,2006,m,5-14,35
EG,2006,m,0-14,54
EG,2006,m,15-24,542
EG,2006,m,25-34,728
EG,2006,m,35-44,563
EG,2006,m,45-54,587
EG,2006,m,55-64,340
EG,2006,m,65+,136
EG,2006,f,0-4,8
EG,2006,f,5-14,55
EG,2006,f,0-14,64
EG,2006,f,15-24,470
EG,2006,f,25-34,367
EG,2006,f,35-44,338
EG,2006,f,45-54,279
EG,2006,f,55-64,155
EG,2006,f,65+,87
EG,2007,m,0-14,35
EG,2007,m,15-24,588
EG,2007,m,25-34,853
EG,2007,m,35-44,629
EG,2007,m,45-54,643
EG,2007,m,55-64,359
EG,2007,m,65+,214
EG,2007,f,0-14,25
EG,2007,f,15-24,500
EG,2007,f,25-34,325
EG,2007,f,35-44,245
EG,2007,f,45-54,225
EG,2007,f,55-64,173
EG,2007,f,65+,72
EG,2008,m,0-4,0
EG,2008,m,5-14,13
EG,2008,m,0-14,13
EG,2008,m,15-24,581
EG,2008,m,25-34,640
EG,2008,m,35-44,807
EG,2008,m,45-54,791
EG,2008,m,55-64,431
EG,2008,m,65+,242
EG,2008,m,unknown,8
EG,2008,f,0-4,0
EG,2008,f,5-14,7
EG,2008,f,0-14,7
EG,2008,f,15-24,382
EG,2008,f,25-34,412
EG,2008,f,35-44,308
EG,2008,f,45-54,195
EG,2008,f,55-64,169
EG,2008,f,65+,113
EG,2008,f,unknown,3
ER,1997,m,0-14,0
ER,1997,m,15-24,2
ER,1997,m,25-34,12
ER,1997,m,35-44,21
ER,1997,m,45-54,12
ER,1997,m,55-64,6
ER,1997,m,65+,4
ER,1997,f,0-14,0
ER,1997,f,15-24,3
ER,1997,f,25-34,10
ER,1997,f,35-44,20
ER,1997,f,45-54,10
ER,1997,f,55-64,4
ER,1997,f,65+,5
ER,1998,m,0-14,4
ER,1998,m,15-24,36
ER,1998,m,25-34,30
ER,1998,m,35-44,19
ER,1998,m,45-54,15
ER,1998,m,55-64,8
ER,1998,m,65+,10
ER,1998,f,0-14,3
ER,1998,f,15-24,43
ER,1998,f,25-34,29
ER,1998,f,35-44,11
ER,1998,f,45-54,9
ER,1998,f,55-64,6
ER,1998,f,65+,5
ER,1999,m,0-14,3
ER,1999,m,15-24,55
ER,1999,m,25-34,75
ER,1999,m,35-44,49
ER,1999,m,45-54,51
ER,1999,m,55-64,30
ER,1999,m,65+,17
ER,1999,f,0-14,3
ER,1999,f,15-24,65
ER,1999,f,25-34,94
ER,1999,f,35-44,34
ER,1999,f,45-54,30
ER,1999,f,55-64,17
ER,1999,f,65+,7
ER,2000,m,0-14,9
ER,2000,m,15-24,70
ER,2000,m,25-34,75
ER,2000,m,35-44,57
ER,2000,m,45-54,32
ER,2000,m,55-64,25
ER,2000,m,65+,20
ER,2000,f,0-14,10
ER,2000,f,15-24,100
ER,2000,f,25-34,87
ER,2000,f,35-44,71
ER,2000,f,45-54,21
ER,2000,f,55-64,12
ER,2000,f,65+,8
ER,2001,m,0-14,5
ER,2001,m,15-24,79
ER,2001,m,25-34,95
ER,2001,m,35-44,77
ER,2001,m,45-54,40
ER,2001,m,55-64,42
ER,2001,m,65+,21
ER,2001,f,0-14,9
ER,2001,f,15-24,96
ER,2001,f,25-34,76
ER,2001,f,35-44,66
ER,2001,f,45-54,50
ER,2001,f,55-64,31
ER,2001,f,65+,15
ER,2002,m,0-14,16
ER,2002,m,15-24,85
ER,2002,m,25-34,88
ER,2002,m,35-44,53
ER,2002,m,45-54,41
ER,2002,m,55-64,24
ER,2002,m,65+,23
ER,2002,f,0-14,15
ER,2002,f,15-24,75
ER,2002,f,25-34,85
ER,2002,f,35-44,52
ER,2002,f,45-54,39
ER,2002,f,55-64,30
ER,2002,f,65+,20
ER,2003,m,0-14,17
ER,2003,m,15-24,90
ER,2003,m,25-34,85
ER,2003,m,35-44,55
ER,2003,m,45-54,46
ER,2003,m,55-64,44
ER,2003,m,65+,36
ER,2003,f,0-14,27
ER,2003,f,15-24,120
ER,2003,f,25-34,149
ER,2003,f,35-44,100
ER,2003,f,45-54,60
ER,2003,f,55-64,36
ER,2003,f,65+,22
ER,2004,m,0-14,14
ER,2004,m,15-24,67
ER,2004,m,25-34,61
ER,2004,m,35-44,45
ER,2004,m,45-54,45
ER,2004,m,55-64,39
ER,2004,m,65+,29
ER,2004,f,0-14,13
ER,2004,f,15-24,95
ER,2004,f,25-34,118
ER,2004,f,35-44,67
ER,2004,f,45-54,43
ER,2004,f,55-64,23
ER,2004,f,65+,20
ER,2005,m,0-14,9
ER,2005,m,15-24,68
ER,2005,m,25-34,73
ER,2005,m,35-44,50
ER,2005,m,45-54,45
ER,2005,m,55-64,51
ER,2005,m,65+,39
ER,2005,f,0-14,8
ER,2005,f,15-24,67
ER,2005,f,25-34,127
ER,2005,f,35-44,72
ER,2005,f,45-54,39
ER,2005,f,55-64,21
ER,2005,f,65+,18
ER,2006,m,0-14,6
ER,2006,m,15-24,50
ER,2006,m,25-34,55
ER,2006,m,35-44,44
ER,2006,m,45-54,52
ER,2006,m,55-64,42
ER,2006,m,65+,36
ER,2006,f,0-14,17
ER,2006,f,15-24,109
ER,2006,f,25-34,123
ER,2006,f,35-44,64
ER,2006,f,45-54,45
ER,2006,f,55-64,19
ER,2006,f,65+,18
ER,2007,m,0-4,4
ER,2007,m,5-14,17
ER,2007,m,0-14,21
ER,2007,m,15-24,56
ER,2007,m,25-34,85
ER,2007,m,35-44,73
ER,2007,m,45-54,62
ER,2007,m,55-64,53
ER,2007,m,65+,44
ER,2007,f,0-4,0
ER,2007,f,5-14,2
ER,2007,f,0-14,2
ER,2007,f,15-24,70
ER,2007,f,25-34,89
ER,2007,f,35-44,56
ER,2007,f,45-54,47
ER,2007,f,55-64,21
ER,2007,f,65+,15
ES,1995,m,0-14,22
ES,1995,m,15-24,132
ES,1995,m,25-34,337
ES,1995,m,35-44,242
ES,1995,m,45-54,150
ES,1995,m,55-64,112
ES,1995,m,65+,228
ES,1995,f,0-14,23
ES,1995,f,15-24,90
ES,1995,f,25-34,129
ES,1995,f,35-44,64
ES,1995,f,45-54,39
ES,1995,f,55-64,34
ES,1995,f,65+,98
ES,1998,m,0-14,25
ES,1998,m,15-24,186
ES,1998,m,25-34,361
ES,1998,m,35-44,294
ES,1998,m,45-54,195
ES,1998,m,55-64,114
ES,1998,m,65+,205
ES,1998,f,0-14,3
ES,1998,f,15-24,149
ES,1998,f,25-34,167
ES,1998,f,35-44,61
ES,1998,f,45-54,27
ES,1998,f,55-64,25
ES,1998,f,65+,104
ES,2001,m,0-14,13
ES,2001,m,15-24,160
ES,2001,m,25-34,355
ES,2001,m,35-44,351
ES,2001,m,45-54,215
ES,2001,m,55-64,134
ES,2001,m,65+,232
ES,2001,f,0-14,15
ES,2001,f,15-24,140
ES,2001,f,25-34,237
ES,2001,f,35-44,116
ES,2001,f,45-54,37
ES,2001,f,55-64,21
ES,2001,f,65+,83
ES,2002,m,0-14,22
ES,2002,m,15-24,189
ES,2002,m,25-34,392
ES,2002,m,35-44,405
ES,2002,m,45-54,300
ES,2002,m,55-64,192
ES,2002,m,65+,337
ES,2002,f,0-14,17
ES,2002,f,15-24,194
ES,2002,f,25-34,265
ES,2002,f,35-44,131
ES,2002,f,45-54,56
ES,2002,f,55-64,29
ES,2002,f,65+,117
ES,2003,m,0-14,7
ES,2003,m,15-24,153
ES,2003,m,25-34,334
ES,2003,m,35-44,305
ES,2003,m,45-54,219
ES,2003,m,55-64,132
ES,2003,m,65+,222
ES,2003,f,0-14,6
ES,2003,f,15-24,138
ES,2003,f,25-34,218
ES,2003,f,35-44,113
ES,2003,f,45-54,51
ES,2003,f,55-64,29
ES,2003,f,65+,87
ES,2004,m,0-14,14
ES,2004,m,15-24,140
ES,2004,m,25-34,301
ES,2004,m,35-44,312
ES,2004,m,45-54,229
ES,2004,m,55-64,142
ES,2004,m,65+,227
ES,2004,f,0-14,9
ES,2004,f,15-24,158
ES,2004,f,25-34,202
ES,2004,f,35-44,125
ES,2004,f,45-54,48
ES,2004,f,55-64,22
ES,2004,f,65+,82
ES,2005,m,0-4,6
ES,2005,m,5-14,7
ES,2005,m,0-14,13
ES,2005,m,15-24,166
ES,2005,m,25-34,394
ES,2005,m,35-44,367
ES,2005,m,45-54,230
ES,2005,m,55-64,140
ES,2005,m,65+,230
ES,2005,m,unknown,2
ES,2005,f,0-4,6
ES,2005,f,5-14,4
ES,2005,f,0-14,10
ES,2005,f,15-24,142
ES,2005,f,25-34,252
ES,2005,f,35-44,151
ES,2005,f,45-54,63
ES,2005,f,55-64,24
ES,2005,f,65+,108
ES,2005,f,unknown,2
ES,2006,m,0-4,12
ES,2006,m,5-14,6
ES,2006,m,0-14,18
ES,2006,m,15-24,142
ES,2006,m,25-34,332
ES,2006,m,35-44,311
ES,2006,m,45-54,232
ES,2006,m,55-64,105
ES,2006,m,65+,175
ES,2006,m,unknown,2
ES,2006,f,0-4,8
ES,2006,f,5-14,9
ES,2006,f,0-14,17
ES,2006,f,15-24,122
ES,2006,f,25-34,264
ES,2006,f,35-44,137
ES,2006,f,45-54,48
ES,2006,f,55-64,19
ES,2006,f,65+,77
ES,2006,f,unknown,1
ES,2007,m,0-4,4
ES,2007,m,5-14,6
ES,2007,m,0-14,10
ES,2007,m,15-24,184
ES,2007,m,25-34,375
ES,2007,m,35-44,379
ES,2007,m,45-54,257
ES,2007,m,55-64,128
ES,2007,m,65+,191
ES,2007,m,unknown,2
ES,2007,f,0-4,8
ES,2007,f,5-14,4
ES,2007,f,0-14,12
ES,2007,f,15-24,164
ES,2007,f,25-34,291
ES,2007,f,35-44,136
ES,2007,f,45-54,63
ES,2007,f,55-64,23
ES,2007,f,65+,93
ES,2007,f,unknown,2
ES,2008,m,0-4,9
ES,2008,m,5-14,9
ES,2008,m,0-14,18
ES,2008,m,15-24,179
ES,2008,m,25-34,355
ES,2008,m,35-44,349
ES,2008,m,45-54,268
ES,2008,m,55-64,157
ES,2008,m,65+,200
ES,2008,m,unknown,0
ES,2008,f,0-4,3
ES,2008,f,5-14,10
ES,2008,f,0-14,13
ES,2008,f,15-24,168
ES,2008,f,25-34,294
ES,2008,f,35-44,173
ES,2008,f,45-54,68
ES,2008,f,55-64,16
ES,2008,f,65+,73
ES,2008,f,unknown,1
ET,1995,m,0-14,247
ET,1995,m,15-24,1221
ET,1995,m,25-34,1017
ET,1995,m,35-44,541
ET,1995,m,45-54,276
ET,1995,m,55-64,142
ET,1995,m,65+,51
ET,1995,f,0-14,283
ET,1995,f,15-24,908
ET,1995,f,25-34,781
ET,1995,f,35-44,382
ET,1995,f,45-54,152
ET,1995,f,55-64,64
ET,1995,f,65+,15
ET,1996,m,0-14,302
ET,1996,m,15-24,1739
ET,1996,m,25-34,1609
ET,1996,m,35-44,854
ET,1996,m,45-54,427
ET,1996,m,55-64,201
ET,1996,m,65+,71
ET,1996,f,0-14,369
ET,1996,f,15-24,1564
ET,1996,f,25-34,1147
ET,1996,f,35-44,576
ET,1996,f,45-54,246
ET,1996,f,55-64,88
ET,1996,f,65+,32
ET,1997,m,0-14,579
ET,1997,m,15-24,2810
ET,1997,m,25-34,2520
ET,1997,m,35-44,1365
ET,1997,m,45-54,736
ET,1997,m,55-64,401
ET,1997,m,65+,193
ET,1997,f,0-14,687
ET,1997,f,15-24,2469
ET,1997,f,25-34,2173
ET,1997,f,35-44,1039
ET,1997,f,45-54,481
ET,1997,f,55-64,192
ET,1997,f,65+,108
ET,1998,m,0-14,715
ET,1998,m,15-24,2643
ET,1998,m,25-34,3187
ET,1998,m,35-44,1610
ET,1998,m,45-54,839
ET,1998,m,55-64,429
ET,1998,m,65+,171
ET,1998,f,0-14,832
ET,1998,f,15-24,3016
ET,1998,f,25-34,2434
ET,1998,f,35-44,1220
ET,1998,f,45-54,519
ET,1998,f,55-64,194
ET,1998,f,65+,55
ET,1999,m,0-14,692
ET,1999,m,15-24,3916
ET,1999,m,25-34,3673
ET,1999,m,35-44,1925
ET,1999,m,45-54,1045
ET,1999,m,55-64,471
ET,1999,m,65+,230
ET,1999,f,0-14,798
ET,1999,f,15-24,3310
ET,1999,f,25-34,2949
ET,1999,f,35-44,1539
ET,1999,f,45-54,713
